mlbam,bbref,fangraphs,retro,name
810022,,,,Luke Johnson
807485,,,,Davian Garcia
669282,,,,Tanner Murphy
697812,rockjo01,30016,rockj002,Joe Rock
676315,,,,Joel Munoz
701649,,,,James Triantos
685364,,,,J. P. Massey
682039,,,,Jacen Roberson
823776,,,,Braden Osbolt
689557,,,,Zane Morehouse
814445,,,,Jared Sprague-Lott
687250,,,,Jason Parker
698944,,,,Teudis Cortorreal
683010,,,,Matthew Thompson
823874,,,,Robinson Javier
659337,,,,Conor Angel
673064,,,,Alex Hall
694331,,,,Tyler Mattison
677351,,,,Ian Villers
836079,,,,Rylan Mills
608334,fulmeca01,18311,fulmc001,Carson Fulmer
694725,,,,Michael Fowler
694379,,,,Hunter Barnhart
695265,,,,Cooper Chandler
687478,devanca01,25688,devac002,Cam Devanney
690495,,,,Andrew Dean
801995,,,,Aiden May
687340,,,,Kiko Romero
836074,,,,Riely Hunsaker
701161,,,,Nick Sinacola
829517,,,,Jake Dykhoff
668951,,,,Jared Horn
687189,,,,Marcus Johnson
805732,,,,Kyle Crigger
686388,,,,James Rolle
685093,,,,Jake Wright
808108,,,,Xavier Alvero
656497,,,,Nate Hadley
700380,,,,Josh Loeschorn
679628,,,,Jacob Teter
684977,,,,Sean Bretz
642336,mejiafr01,16403,mejif001,Francisco Mejía
813829,,,,Zane Barnhart
703671,,,,Javier Santos
663532,,,,Patrick Raby
689414,hicksli01,29844,hickl001,Liam Hicks
806053,,,,Dean Curley
691003,,,,Tre' Morgan
657621,,,,Chris Hudgins
686184,,,,Sean Harney
643423,,,,Chris Madera
676742,sandeca01,23479,sandc002,Cam Sanders
701177,,,,Nick Cimillo
805810,,,,Blake Mitchell
656886,,,,Connor Reich
455139,chiriro01,3142,chirr001,Robinson Chirinos
808315,,,,Antony Gomez
692230,rodrica02,30161,rodrc003,Carlos Rodriguez
829790,,,,Eryks Rivero
687363,scottvi01,31349,scotv001,Victor Scott
834681,,,,Matt Miura
806148,,,,John Lopez
676053,,,,Casey Opitz
688024,,,,Danny Wirchansky
673929,leasujo01,29950,leasj001,Jordan Leasure
687839,,,,C. J. Mayhue
801938,,,,Avery Owusu-Asiedu
826045,,,,Dane Burns
675450,,,,Hunter Cranton
683232,mearsni01,25376,mearn001,Nick Mears
663531,allenlo01,18555,allel002,Logan Allen
687967,,,,Peter Van Loon
682993,,,,Armani Sanchez
670199,,,,Quin Cotton
809699,,,,Argenis Aparicio
700249,povicca01,30055,povic001,Cade Povich
686678,solesch01,,,Chase Solesky
700579,,,,Nathan Dettmer
686958,,,,Jose Torres
690183,,,,Peyton Plumlee
669419,,,,Michael Hobbs
805992,,,,James Smith
678173,,,,David McCabe
821237,,,,Kevin Garcia
656427,flaheja01,17479,flahj002,Jack Flaherty
701856,,,,Patrick Halligan
688774,,,,Nick Neal
834620,,,,CJ Hughes
687637,beavedy01,31695,beavd001,Dylan Beavers
800485,,,,Wande Torres
695373,,,,Javier Rivera
676278,,,,Willy Yahn
542340,villajo01,10071,villj001,Jonathan Villar
687295,,,,Xander Hamilton
656185,allengr01,16623,alleg002,Greg Allen
686964,,,,Peyton Williams
670712,brossmi01,19683,brosm001,Mike Brosseau
683014,,,,Richard Guasch
701785,,,,Kaelen Culpepper
670250,,,,Eli Wilson
800715,,,,Jackson Nicklaus
807116,,,,Brendan Lawson
803033,,,,Matthew Etzel
514923,,,,Omar Bencomo
663760,,,,Cadyn Grenier
815857,,,,Jarol Capellan
702622,,,,Griffin Herring
687544,,,,Chase Krogman
695293,,,,Jojo Ingrassia
595956,gallaca01,12981,gallc001,Cam Gallagher
805931,,,,Caleb Hobson
681522,,,,Tyler Keysor
694786,,,,Ian Farrow
805123,blubaaj01,31764,bluba001,AJ Blubaugh
703455,,,,Skylar King
827640,,,,Lucas Elissalt
809126,,,,Cole Gilley
544759,schulbo02,5028,schub001,Bo Schultz
691334,,,,Harol Arias
692223,,,,Mason Miller
670188,,,,Dylan Beasley
694544,,,,Austin Amaral
676428,hurtebr01,30133,hurtb001,Brant Hurter
694840,,,,Grant Knipp
693177,,,,Frailyn Abreu
695421,,,,Ryan Slater
826142,,,,JoJo Jackson
666209,,,,Graeme Stinson
688030,,,,Joe Aeilts
800685,,,,Sonny DiChiara
689888,,,,Andy Martin
824894,,,,Marcos Reynoso
641420,burdiza01,19159,burdz001,Zack Burdi
677541,,,,Michele Vassalotti
815111,,,,Keegan Zinn
824716,,,,Joey Wimpelberg
807739,,,,Kade Anderson
681977,,,,Jake Smith
805031,,,,Gabe Davis
836058,,,,Ely Brown
664852,flaaja01,18140,flaaj001,Jay Flaa
687001,,,,Bryce Tassin
694486,,,,Zach Joyce
676012,,,,Gerald Ogando
689726,,,,Luke Russo
676448,,,,Joshua Rivera
804852,,,,Grayson Grinsell
669343,,,,Julian Bosnic
699166,,,,Edgardo Ordonez
802192,,,,Daniel Corniel
695551,,,,Brady Tygart
829882,,,,Merwin Manrique
667803,,,,Ernesto Martinez
702501,,,,Eli Serrano
670245,watsory01,,,Ryan Watson
543017,cervehu01,10510,cervh001,Hunter Cervenka
685387,,,,Jalen Miller
677356,,,,Carter Young
695556,,,,Shane Panzini
676038,,,,Skyler Messinger
663968,manguja01,26202,mangj001,Jake Mangum
815916,,,,Emilio Sanchez
801435,,,,Garrett Edwards
678153,,,,Keegan Pulford-Thorpe
805951,,,,Boston Baro
457705,mccutan01,9847,mccua001,Andrew McCutchen
825582,,,,Nate George
659381,,,,Justin King
669741,,,,Bryant Packard
688299,,,,Yamil Nieves
686554,dunnol01,26295,dunno001,Oliver Dunn
813796,,,,Preston Howey
687331,,,,Quincy McAfee
821677,,,,Juan Garcia
686799,kochaja01,27688,kochj001,Jack Kochanowicz
683179,,,,Jacob Widener
694175,leonpe01,27781,leonp001,Pedro León
695604,,,,T. J. White
687984,,,,Brady Hill
682595,,,,Robbie Baker
808860,,,,Aaron Savary
702902,,,,Eduardo Torres
836533,,,,Nick Monile
828471,,,,Jakob Hall
828494,,,,Cohen Achen
669183,,,,Grant Gambrell
695680,,,,Miles Langhorne
695491,,,,Joshua Báez
828297,,,,Ruben Saldana
678584,,,,Jose Acosta
805234,,,,Tyler Robertson
835938,,,,Hayden Friese
674047,,,,Travis Kuhn
701368,,,,Kolten Smith
833386,,,,Mason Estrada
804710,,,,Brennan Orf
802135,,,,Braden Barry
694909,,,,Christian McGowan
671272,,,,David García
688125,,,,Dylan Spain
695238,wagnewi01,29634,wagnw001,Will Wagner
689520,lawerco01,26429,lawec001,Cody Laweryson
809254,,,,Anthony Eyanson
676248,,,,Evan Voliva
683001,,,,Ethan Hearn
641312,andersh01,19453,andes002,Shaun Anderson
801075,,,,Walker Janek
811307,,,,Jack Wenninger
691733,,,,Christian Little
696149,chandbu01,29868,chanb001,Bubba Chandler
702504,,,,Gavin Turley
827474,,,,Corey Cousin
663772,,,,Kennie Taylor
702520,,,,Justin Thomas
690902,,,,Ben Metzinger
686651,stoudle01,25650,stoul001,Levi Stoudt
669211,akinke01,19362,akink001,Keegan Akin
599096,herredi01,14335,herrd002,Dilson Herrera
666149,fitzgty01,26208,fitzt001,Tyler Fitzgerald
663782,,,,Joe Corbett
621450,boltsk01,17723,bolts001,Skye Bolt
833458,,,,Justin Stransky
686469,pasquvi01,27676,pasqv001,Vinnie Pasquantino
686575,,,,Justin Crump
687629,,,,Bo Bonds
448801,davisch02,9272,davic003,Chris Davis
687709,,,,Dontae Mitchell
687934,,,,Jimmy Robbins
805126,,,,Charlie Szykowny
669288,johnsda07,19643,johnd006,Daniel Johnson
829306,,,,Nick Becker
687149,,,,Josh Shapiro
680684,hoglugu01,31318,hoglg001,Gunnar Hoglund
832044,,,,Justin Henschel
687597,beckjo01,31431,beckj003,Jordan Beck
688181,,,,Chase Wheatcroft
836065,,,,Landon Manzi
805892,,,,Nick Altermatt
687920,,,,Andrew Pratt
678921,,,,Raúl Alcantara
702193,morrian01,,,Andrew Morris
804875,,,,Tommy Szczepanski
804636,tongjo01,32157,tongj001,Jonah Tong
801643,,,,Owen Wild
676974,meyerma01,27474,meyem001,Max Meyer
828420,,,,Luke Kovach
824506,,,,Maison Martinez
687504,,,,Jordan Martinson
822487,,,,Zach MacDonald
837964,,,,Ruben Revost
800490,,,,Henry Tejada
680212,,,,Conor Larkin
606992,haaseer01,14111,haase001,Eric Haase
833069,,,,Starlin Mieses
828237,,,,Cooper Flemming
829417,,,,Jose Arias
694367,,,,Justin Lange
688509,,,,Lyle Miller-Green
694839,,,,Ethan Chenault
823703,,,,Anthony Donofrio
827265,,,,Cade Crossland
676116,nodary01,23312,nodar001,Ryan Noda
689693,,,,Daniel Ross
836085,,,,Ryan Heppner
701424,,,,JoJo Blackmon
695250,,,,Josh Swales
833415,,,,Noah Edders
694420,,,,Tatem Levins
687473,gustory01,26440,gustr001,Ryan Gusto
694976,,,,Osvaldo Tovalin
687941,gamboal01,,,Alec Gamboa
829798,,,,Luis Velasquez
668720,,,,Todd Peterson
690527,,,,Josh Broughton
829043,,,,Wilfri De La Cruz
814452,,,,Anthony Martinez
694427,,,,Peter Matt
687480,,,,Oscar Santos
700786,,,,Ben Sears
668761,,,,Colin Peluse
642731,estrath01,16426,estrt001,Thairo Estrada
686577,,,,Keoni Cavaco
694536,,,,Trent Baker
682801,,,,Noelberth Romero
681293,arrigsp01,29921,arris001,Spencer Arrighetti
821751,,,,Elvin Garcia
834289,,,,Alejandro Bustamante
660620,arauzjo01,20275,arauj001,Jonathan Araúz
802511,,,,Sam Shaw
681114,,,,Michael Trautwein
823808,,,,Jacob Mayers
683005,,,,Brennan Malone
687901,,,,JC Keys
834395,,,,Richie Cortese
685801,biggehu01,26259,biggh001,Hunter Bigge
687041,,,,Cyrillo Watson
701695,,,,Tommy Molsky
680732,burkese01,29878,burks001,Sean Burke
689909,,,,Jadiel Sanchez
642021,,,,Errol Robinson
678979,,,,Luis Barroso
808350,,,,Joshua Quezada
678760,,,,Eddys Leonard
801698,,,,Ryan Wilson
815076,,,,Kamdyn Perry
696513,,,,Andy Garriola
681230,,,,B. J. Murray
669080,,,,Russell Smith
702481,,,,Wilson Cunningham
683003,jonesja09,27863,jonej008,Jared Jones
809496,,,,Riley Bauman
678016,,,,Ian Bedell
701836,,,,Kyle Robinson
825616,,,,Leonard Rijo
687877,,,,Chad Sykes
807728,,,,Carter Graham
804948,,,,Gage Stanifer
675564,,,,Eric Mock
807281,,,,Trey Gregory-Alford
656555,hoskirh01,16472,hoskr001,Rhys Hoskins
827759,,,,Daniel Bucciero
656541,hillisa01,17954,hills005,Sam Hilliard
669065,stoweky01,26151,stowk001,Kyle Stowers
821693,,,,Anthwan Brea
688449,,,,TT Bowens
642397,sotogr01,19677,sotog003,Gregory Soto
681408,,,,Cole Ayers
702270,,,,Malcolm Moore
800957,,,,Brendan Jones
695727,,,,Eric Hammond
687223,palmqca01,31612,palmc001,Carson Palmquist
828682,,,,Ethan Rogers
674810,,,,Victor Castaneda
690924,fulfobr01,29704,fulfb001,Braxton Fulford
642177,,,,Matt Vogel
815351,,,,Ty Bayer
807724,,,,Justin Chambers
691786,,,,Michael Morales
703179,,,,Johan Barrios
687950,,,,Eric Lex
682998,carroco02,25878,carrc005,Corbin Carroll
805422,,,,Nate Snead
679490,,,,Javeyan Williams
827653,,,,Luis Aguayo
805255,,,,Dominick Reid
688437,,,,Jake Hoover
691000,,,,Carson Montgomery
663579,,,,Willie Carter
813667,,,,Drake Frize
689461,,,,Tanner Cooper
673865,,,,Jared McDonald
831325,,,,Tyler Schmitt
701656,hendelo01,31475,hendl002,Logan Henderson
642231,yacabji01,15157,yacaj001,Jimmy Yacabonis
699479,,,,Taylor Broadway
815435,,,,Carlos Brito
676442,,,,Bailey Dees
701685,,,,Owen Kellington
808287,,,,Luis Guevara
812407,,,,Tyler Hampu
671936,mackoad01,,,Adam Macko
573185,straida01,9460,strad003,Dan Straily
678163,,,,Ryan Magdic
701158,,,,Kobe Kato
681387,,,,Caden Monke
687855,,,,Jackxarel Lebron
814362,,,,Alberto Rios
802136,,,,Nathan Blasick
702300,,,,Johnathan Lavallee
691348,,,,Raúl Rangel
690903,,,,Lucas Dunn
691765,,,,Jackson Baumeister
690022,rittery01,31500,rittr002,Ryan Ritter
690997,mcleano01,33703,mclen001,Nolan McLean
685762,,,,Joel Benítez
690544,hornba01,27753,hornb002,Bailey Horn
548431,,,,Martin Červenka
667241,,,,Ben Thompson
702397,,,,Pedro Figueroa
689525,,,,Oscar Carvajal
689571,,,,Spencer Brown
804922,,,,Tyler Vogel
701398,stewasa02,31505,stews004,Sal Stewart
690958,,,,Drew Bowser
697811,,,,Dylan Ross
650959,diplama01,17583,diplm001,Marcos Diplán
676545,,,,Anthony Servideo
808571,,,,D'Angelo Ortiz
827628,,,,Garrett Howe
688889,,,,Tyler Burch
685133,mecklwa01,31490,meckw001,Wade Meckler
702662,,,,Dylan Dreiling
685126,eiserbr01,27668,eiseb001,Brandon Eisert
822412,,,,Brett Sears
687362,gillico01,26171,gillc003,Connor Gillispie
822877,,,,Luke Cantwell
702475,,,,Irvin Murr
680756,,,,Mat Nelson
688876,,,,Carlos Torres
